0.01
0.09554845745271483;0.0115
0.0870951236367862;0.011499801927025002
0.07863928959473307;0.011499302932389955
0.0701798601433264;0.011498329209737014
0.06171507322486079;0.011496572072877529
0.05324195183308063;0.011493449408674947
0.04475515674418538;0.01148777954431247
0.03624437218384635;0.01147693102351673
0.02768768462829843;0.011454300095335008
0.0190324193483098;0.011400454121183597
0.010129516769523412;0.011244161446511459
0.0004616840832885657;0.010629674233547338
-0.011962329438114797;0.006955718045749416
-0.02511779860670416;-0.01355905099938936
-0.03317995780132414;-0.03703541947897052
-0.04095576014794356;-0.060357207249992786
-0.0487079843176813;-0.08365267709509751
-0.05645592349348077;-0.10694183207102967
-0.06420262469182024;-0.13022886090419156
-0.07194885432025389;-0.15351499646439717
-0.07969486902392847;-0.17680069607036122
-0.08744077276817276;-0.2000861589256958
-0.09518661375455292;-0.22337148255457584
-0.10293241669096231;-0.24665671911569265
-0.11067819526286092;-0.2699418985013656
-0.11842395753168632;-0.2932270388200207
-0.12616970848969478;-0.3165121515518202
-0.13391545135935215;-0.33979724425622587
-0.14166118829462743;-0.3630823220735079
-0.14940692077880868;-0.38636738859657804
-0.1571526498599313;-0.4096524463974961
-0.16489837629527948;-0.4329374973564221
-0.17264410064293828;-0.45622254287333325
-0.18038982332143727;-0.47950758400789756
-0.18813554464957657;-0.5027926215740542
-0.19588126487361127;-0.5260776562053084
-0.20362698418617595;-0.5493626884006573
-0.2113727027396958;-0.5726477185574419
-0.21911842065604464;-0.5959327469952108
-0.2268641380336032;-0.6192177739732972
-0.234609854952487;-0.6425027997039336
-0.24235557147846679;-0.6657878243621521
-0.2501012876659416;-0.6890728480933406
-0.2578470035602177;-0.7123578710190674
-0.2655927191992723;-0.7356428932416141
-0.2733384346151304;-0.7589279148475326
-0.28108414983495;-0.7822129359104605
-0.2888298648818827;-0.8054979564933655
-0.2965755797757624;-0.8287829766503481
-0.30432129453365947;-0.8520679964280979
-0.31206700917033026;-0.8753530158670799
-0.31981272369858327;-0.8986380350025034
-0.3275584381295796;-0.9219230538651203
-0.3353041524730808;-0.9452080724818859
-0.3430498667376543;-0.9684930908765069
-0.3507955809308443;-0.9917781090699008
-0.3585412950593149;-1.01506312708058
-0.3662870091289707;-1.0383481449249765
-0.37403272314505814;-1.061633162617716
-0.3817784371122515;-1.084918180171851
-0.38952415103472643;-1.1082031975990596
-0.3972698649162222;-1.1314882149098158
-0.4050155787600953;-1.1547732321135349
-0.41276129256936567;-1.1780582492187
-0.42050700634675625;-1.2013432662329697
-0.42825272009472737;-1.2246282831632738
-0.4359984338155065;-1.2479133000158933
-0.4437441475111144;-1.2711983167965333
-0.4514898611833875;-1.2944833335103845
-0.4592355748339978;-1.317768350162178
-0.4669812884644702;-1.3410533667562334
-0.4747270020761978;-1.364338383296501
-0.4824727156704553;-1.387623399786599
-0.4902184292484109;-1.410908416229846
-0.49796414281113677;-1.434193432629291
-0.5057098563596183;-1.4574784489877395
-0.5134555698947626;-1.480763465307775
-0.5212012834174056;-1.5040484815917814
-0.5289469969283188;-1.52733349784196
-0.5366927104282151;-1.5506185140603468
-0.5444384239177541;-1.573903530248827
-0.5521841373975467;-1.5971885464091478
-0.5599298508681595;-1.6204735625429307
-0.5676755643301185;-1.6437585786516826
-0.5754212777839125;-1.6670435947368045
-0.5831669912299964;-1.690328610799601
-0.5909127046687936;-1.7136136268412876
-0.5986584181006992;-1.7368986428629984
-0.6064041315260816;-1.7601836588657924
-0.614149844945285;-1.7834686748506592
-0.6218955583586312;-1.8067536908185244
-0.6296412717664214;-1.8300387067702553
-0.6373869851689375;-1.8533237227066637
-0.645132698566444;-1.8766087386285115
-0.6528784119591887;-1.8998937545365138
-0.6606241253474047;-1.9231787704313423
-0.6683698387313105;-1.9464637863136285
-0.676115552111112;-1.9697488021839662
-0.6838612654870027;-1.9930338180429148
-0.691606978859165;-2.016318833891001
-0.6993526922277706;-2.039603849728722
-0.7070984055929818;-2.0628888655565465
-0.7148441189549511;-2.086173881374917
-0.7225898323138233;-2.1094588971842514
-0.7303355456697347;-2.132743912984945
-0.7380812590228142;-2.156028928777372
-0.745826972373184;-2.1793139445618857
-0.7535726857209596;-2.2025989603388214
-0.7613183990662505;-2.2258839761084968
-0.7690641124091605;-2.2491689918712128
-0.7768098257497879;-2.2724540076272555
-0.784555539088226;-2.2957390233768957
-0.7923012524245635;-2.3190240391203907
-0.8000469657588847;-2.3423090548579855
-0.8077926790912695;-2.365594070589913
-0.815538392421794;-2.388879086316394
-0.8232841057505307;-2.412164102037639
-0.8310298190775484;-2.435449117753849
-0.8387755324029127;-2.4587341334652146
-0.8465212457266862;-2.482019149171918
-0.8542669590489285;-2.5053041648741328
-0.8620126723696963;-2.5285891805720246
-0.8697583856890438;-2.5518741962657514
-0.877504099007023;-2.575159211955464
-0.8852498123236829;-2.5984442276413064
-0.892995525639071;-2.6217292433234163
-0.9007412389532324;-2.645014259001925
-0.9084869522662101;-2.6682992746769587
-0.9162326655780454;-2.6915842903486378
-0.9239783788887778;-2.7148693060170777
-0.931724092198445;-2.7381543216823885
-0.9394698055070833;-2.761439337344676
-0.9472155188147271;-2.784724353004041
-0.9549612321214098;-2.808009368660581
-0.9627069454271633;-2.831294384314389
-0.9704526587320179;-2.854579399965554
-0.9781983720360031;-2.877864415614162
-0.9859440853391469;-2.901149431260295
-0.9936897986414762;-2.9244344469040318
-1.001435511943017;-2.9477194625454484
-1.0091812252437942;-2.9710044781846174
-1.0169269385438315;-2.994289493821609
-1.0246726518431521;-3.0175745094564905
-1.032418365141778;-3.0408595250893264
-1.0401640784397304;-3.064144540720179
-1.04790979173703;-3.0874295563491083
-1.055655505033696;-3.110714571976172
-1.0634012183297477;-3.1339995876014255
-1.0711469316252034;-3.157284603224922
-1.0788926449200804;-3.180569618846714
-1.0866383582143957;-3.2038546344668504
-1.0943840715081656;-3.2271396500853786
-1.102129784801406;-3.2504246657023455
-1.1098754980941319;-3.273709681317795
-1.1176212113863577;-3.2969946969317703
-1.125366924678098;-3.3202797125443126
-1.133112637969366;-3.3435647281554624
-1.1408583512601749;-3.3668497437652576
-1.1486040645505375;-3.3901347593737357
-1.156349777840466;-3.413419774980933
-1.1640954911299723;-3.4367047905868837
-1.1718412044190678;-3.4599898061916217
-1.1795869177077634;-3.483274821795179
-1.18733263099607;-3.506559837397588
-1.1950783442839976;-3.529844852998878
-1.2028240575715565;-3.553129868599079
-1.2105697708587562;-3.5764148841982193
-1.218315484145606;-3.599699899796326
-1.2260611974321152;-3.622984915393426
-1.2338069107182923;-3.646269930989545
-1.241552624004146;-3.669554946584708
-1.2492983372896842;-3.692839962178939
-1.257044050574915;-3.716124977772261
-1.264789763859846;-3.739409993364698
-1.2725354771444848;-3.7626950089562703
-1.2802811904288385;-3.785980024547
-1.2880269037129142;-3.8092650401369075
-1.2957726169967188;-3.832550055726013
-1.3035183302802587;-3.855835071314336
-1.3112640435635403;-3.8791200869018954
-1.31900975684657;-3.902405102488709
-1.3267554701293534;-3.9256901180747947
-1.3345011834118967;-3.9489751336601695
-1.3422468966942054;-3.97226014924485
-1.349992609976285;-3.995545164828853
-1.3577383232581408;-4.018830180412194
-1.3654840365397782;-4.042115195994888
-1.373229749821202;-4.065400211576949
-1.3809754631024171;-4.088685227158393
